БЕ,Наименование дочернего Общества,Адрес склада,Дата поступления,Классы МТР,Наименование класса,Подклассы МТР,Наименование подкласса,КСМ (код материала),Наименование материала,БЕИ (единица измерения),Количество,Плановая рентабельность,Стоимость запасов,Цена запаса
1244,"ООО ""РН-Бурение""","с. Жуково, Уфимский район, Центральная улица, 75 к4, Республика Башкортостан, Россия",20.08.2023,34,Продукция лесной и  деревообрабат.пром.,34-020000,Пиломатериалы,1070505,Доска-1-хвойная-40 (необрезная),КубичМетр," 0.220"," 0.040",11.192104,"1 271.83 "
1244,"ООО ""РН-Бурение""","с. Жуково, Уфимский район, Центральная улица, 75 к4, Республика Башкортостан, Россия",25.07.2023,34,Продукция лесной и  деревообрабат.пром.,34-020000,Пиломатериалы,1191449,Доска-2-береза-40 (необрезная),КубичМетр," 1.000"," 0.040",49.2712,"1 231.78 "
1244,"ООО ""РН-Бурение""","с. Жуково, Уфимский район, Центральная улица, 75 к4, Республика Башкортостан, Россия",11.05.2023,34,Продукция лесной и  деревообрабат.пром.,34-020000,Пиломатериалы,1304042,Доска-2-береза-50 (необрезная),КубичМетр," 1.000"," 0.040",48.7468,"1 218.67 "
1244,"ООО ""РН-Бурение""","Ханты-Мансийск, ул. Свободы 1, Ханты-Мансийский автономный округ – Югра, Россия",16.12.2015,34,Продукция лесной и  деревообрабат.пром.,34-020000,Пиломатериалы,1732745,Брус-2-хвойный-150х150,КубичМетр," 1.050"," 0.040",1055.2752,"25 125.60 "
1244,"ООО ""РН-Бурение""","Ханты-Мансийск, ул. Свободы 1, Ханты-Мансийский автономный округ – Югра, Россия",30.11.2022,34,Продукция лесной и  деревообрабат.пром.,34-020000,Пиломатериалы,1732745,Брус-2-хвойный-150х150,КубичМетр," 5.100"," 0.040",4626.06108,"22 676.77 "
1244,"ООО ""РН-Бурение""","Ханты-Мансийск, ул. Свободы 1, Ханты-Мансийский автономный округ – Югра, Россия",22.02.2023,34,Продукция лесной и  деревообрабат.пром.,34-020000,Пиломатериалы,1732745,Брус-2-хвойный-150х150,КубичМетр," 1.000"," 0.040",1055.8656,"26 396.64 "
1244,"ООО ""РН-Бурение""","Ханты-Мансийск, ул. Свободы 1, Ханты-Мансийский автономный округ – Югра, Россия",04.08.2016,34,Продукция лесной и  деревообрабат.пром.,34-020000,Пиломатериалы,1732745,Брус-2-хвойный-150х150,КубичМетр," 0.740"," 0.040",630.464904,"21 299.49 "
1244,"ООО ""РН-Бурение""","Ханты-Мансийск, ул. Свободы 1, Ханты-Мансийский автономный округ – Югра, Россия",28.06.2020,34,Продукция лесной и  деревообрабат.пром.,34-020000,Пиломатериалы,10060577,Доска-1-хвойная-30х100 6000мм,КубичМетр," 5.240"," 0.040",197.724064," 943.34 "
1244,"ООО ""РН-Бурение""","Ханты-Мансийск, ул. Свободы 1, Ханты-Мансийский автономный округ – Югра, Россия",23.11.2020,34,Продукция лесной и  деревообрабат.пром.,34-020000,Пиломатериалы,1038425,Доска-2-хвойная-40х150,КубичМетр," 11.550"," 0.040",432.53826," 936.23 "
1244,"ООО ""РН-Бурение""","Ханты-Мансийск, ул. Свободы 1, Ханты-Мансийский автономный округ – Югра, Россия",09.05.2020,34,Продукция лесной и  деревообрабат.пром.,34-020000,Пиломатериалы,1039816,Брус-1-хвойный-50х100,КубичМетр," 5.004"," 0.040",5710.698907,"28 530.67 "
1244,"ООО ""РН-Бурение""","Ханты-Мансийск, ул. Свободы 1, Ханты-Мансийский автономный округ – Югра, Россия",02.05.2025,34,Продукция лесной и  деревообрабат.пром.,34-020000,Пиломатериалы,1070505,Доска-1-хвойная-40 (необрезная),КубичМетр," 1.240"," 0.040",62.009424,"1 250.19 "
1244,"ООО ""РН-Бурение""","Ханты-Мансийск, ул. Свободы 1, Ханты-Мансийский автономный округ – Югра, Россия",05.01.2022,34,Продукция лесной и  деревообрабат.пром.,34-020000,Пиломатериалы,1070505,Доска-1-хвойная-40 (необрезная),КубичМетр," 47.200"," 0.040",2203.2016,"1 166.95 "
1244,"ООО ""РН-Бурение""","Ханты-Мансийск, ул. Свободы 1, Ханты-Мансийский автономный округ – Югра, Россия",09.06.2024,34,Продукция лесной и  деревообрабат.пром.,34-020000,Пиломатериалы,1070505,Доска-1-хвойная-40 (необрезная),КубичМетр," 18.500"," 0.040",951.9952,"1 286.48 "
1244,"ООО ""РН-Бурение""","Ханты-Мансийск, ул. Свободы 1, Ханты-Мансийский автономный округ – Югра, Россия",06.05.2019,34,Продукция лесной и  деревообрабат.пром.,34-020000,Пиломатериалы,1732745,Брус-2-хвойный-150х150,КубичМетр," 0.195"," 0.040",226.307718,"29 013.81 "
1244,"ООО ""РН-Бурение""","Ханты-Мансийск, ул. Свободы 1, Ханты-Мансийский автономный округ – Югра, Россия",03.06.2018,34,Продукция лесной и  деревообрабат.пром.,34-020000,Пиломатериалы,10060577,Доска-1-хвойная-30х100 6000мм,КубичМетр," 16.760"," 0.040",642.632032," 958.58 "
1244,"ООО ""РН-Бурение""","Ханты-Мансийск, ул. Свободы 1, Ханты-Мансийский автономный округ – Югра, Россия",23.10.2024,34,Продукция лесной и  деревообрабат.пром.,34-020000,Пиломатериалы,1039816,Брус-1-хвойный-50х100,КубичМетр," 1.556"," 0.040",1805.158546,"29 003.19 "
1244,"ООО ""РН-Бурение""","Ханты-Мансийск, ул. Свободы 1, Ханты-Мансийский автономный округ – Югра, Россия",11.07.2017,34,Продукция лесной и  деревообрабат.пром.,34-020000,Пиломатериалы,1070505,Доска-1-хвойная-40 (необрезная),КубичМетр," 1.000"," 0.040",43.4292,"1 085.73 "
1244,"ООО ""РН-Бурение""","Ханты-Мансийск, ул. Свободы 1, Ханты-Мансийский автономный округ – Югра, Россия",14.10.2019,34,Продукция лесной и  деревообрабат.пром.,34-020000,Пиломатериалы,10060577,Доска-1-хвойная-30х100 6000мм,КубичМетр," 2.000"," 0.040",77.9448," 974.31 "
1244,"ООО ""РН-Бурение""","Ханты-Мансийск, ул. Свободы 1, Ханты-Мансийский автономный округ – Югра, Россия",13.02.2017,34,Продукция лесной и  деревообрабат.пром.,34-020000,Пиломатериалы,1732745,Брус-2-хвойный-150х150,КубичМетр," 3.000"," 0.040",2386.5036,"19 887.53 "
